Serial Number,Tweets,Subjectivity,Polarity,Analysis
4525,"Front page of the  
COVID19 CovidVaccine cdnpoli ",0.0,0.0,Neutral
4526,"PSA: Based on phase III studies, ~50-60% who get their 2nd CovidVaccine dose will experience symptoms such as fati… ",0.25,0.0,Neutral
4527," _INDIA
  
Requesting you to please consider doctor and health-care pr… ",0.0,0.0,Neutral
4528,"At last some good news with the OxfordVaccine showing great rates of protection...

CovidVaccine covid19UK… ",0.47222222222222227,0.5,Positive
4529,"A wonderful reason to smile! James and Christine have had their first CovidVaccine 👏👏 
There have been some low po… ",0.43333333333333335,0.40625,Positive
4530," My mother had her CovidVaccine on Saturday.

The most exciting bit was when she tried to cheat and leav… ",0.65,0.4,Positive
4531,"Our customer in Cornwall, Philip, isolated with his support worker Katie back in March last year.
Now, Philip has r… ",0.03333333333333333,0.0,Neutral
4532,⁦⁩ explains in “fairly” lay terms why we can’t just crank out more vaccine more quickly. Timely &amp; credibl… ,0.6,0.5083333333333333,Positive
4533,So proud of the wonderful team  and their involvement in supporting the OxfordVaccine team during the deve… ,0.75,0.6833333333333332,Positive
4534,"Dido Harding says that ""none of us were able to predict.... the virus mutating""

Now admittedly in no big shot viro… ",0.3625,0.25,Positive
4535,"Join me for an open discussion about the CovidVaccine this evening @ 6.30pm. 
 
The free Facebook Live event will… ",0.6,0.1787878787878788,Positive
4536,Sign up starts at 9a TODAY! Details   TodayinAZ CovidVaccine Arizona ,0.0,0.0,Neutral
4537,"On the computer at exactly 6:00AM for the Publix Covid vaccine..watching slots fill up, chances dwindle...how does… ",0.25,0.25,Positive
4538,💉 UPDATE:  CovidVaccine appointments are now also fully booked in both Martin and St. Lucie counties.There… ,0.0,0.0,Neutral
4539,"Medical PowerPoint Template to Make Amazing Presentation  via 

DigitalMarketing… ",0.45,0.30000000000000004,Positive
4540,"Unless, of course, this is all part of Bill Gates masterplan and he's merely lulling me into a false sense of secur… ",0.55,-0.45000000000000007,Negative
4541,"perspective Covid19UK coronavirus CovidVaccine 

DO NOT DRIVE YOUR CARS! You have as much chance of dying in on… ",0.2,0.2,Positive
4542,"Equitable Access to vaccines and immunization, including CovidVaccine , is essential for people forced to flee.… ",0.25,-0.15000000000000002,Negative
4543,Mum leaving the doctors this morning after her Covid vaccination - aren’t all the scientists who made this possible… ,0.0,0.0,Neutral
4544,Fantastic to see the local hub doing such a great job and when dealing with anxiety the elder find it useful to eng… ,0.43,0.30000000000000004,Positive
4545,"Dr Fharat Raja, Consultant Medical Oncologist at , shares factual information about the COVIDVaccine f… ",0.0,0.0,Neutral
4546,"Even if you have had the COVID-19 vaccine you still need to follow social distancing guidance ❗

Always remember:… ",0.06666666666666667,0.03333333333333333,Positive
4547,"_wishart The majority of testing centers in 🏴󠁧󠁢󠁳󠁣󠁴󠁿 set up by UKG, Louisa Jordan UKG, £10bn+ Covid support &amp; s… ",0.0,0.0,Neutral
4548,"To combat mistrust towards the COVID-19 vaccine, messaging is vital. Here's what to focus on when talking to your p… ",0.4,0.1,Positive
4549,"Russia’s Sputnik V COVID vaccine 91.6% effective with two doses, tests show

SputnikV… ",0.8,0.6,Positive
4550,2 days post vaccine now and not even arm ache anymore. Can safely say it was less trouble than my flu jab COVID19 CovidVaccine,0.25555555555555554,0.04444444444444445,Positive
4551,"Wednesday's edition of ConversationsDailyNews:  feat. news, TruthoftheDay w/… ",0.0,0.0,Neutral
4552,"Paid celebrities won’t talk about this.
List of Countries who received COVID vaccines from India
Bhutan-150,000 dos… ",0.0,0.0,Neutral
4553,Check out  or their website  for details on the COVIDvaccine! ACOGfightsCOVID obgyn… ,0.0,0.0,Neutral
4554,Prof. Dr. Rana Imran Sikander of PIMS becomes first healthcare worker to receive Sinopharm's CovidVaccine as inocu… ,0.3333333333333333,0.25,Positive
4555,How has COVID19 affected public policy and politics? What is the likely impact going forward as CovidVaccine gets… ,0.5333333333333333,0.0,Neutral
4556,JUST IN:  CovidVaccine appointments are fully booked in Indian River County. Spots are running low in Marti… ,0.3,0.0,Neutral
4557,"Have you registered for a reminder?

MidwiferyHour LIVE at 7pm tonight

Episode 5: COVID vaccine: safety, comparis… ",0.5,0.13636363636363635,Positive
4558,Hubby is currently getting his Covid vaccine! CovidVaccine,0.4,0.0,Neutral
4559,English-Somali key messages about CovidVaccine    _lei_ccg … ,1.0,0.0,Neutral
4560,Another morning’s folly of trying to get into  ’s CovidVaccine website run by  Another morning of n… ,0.0,0.0,Neutral
4561,Canadians are discouraged: “just over 2 per cent of Canada’s population has received at least their first vaccine”… ,0.3666666666666667,-0.024999999999999994,Negative
4562,CovidVaccine clinics going on over Affinity Care sites today. Hoping to have given another 1500+ injections by the… ,0.0,0.0,Neutral
4563,It’s a great day when you get dressed for school prepping for the CovidVaccine this evening! 🍾❤️😍 SerendipityEDU ,0.75,1.0,Positive
4564,This is just fantastic! Can we focus on the fact that NO ONE DIED FROM COVID? VaccinesWork CovidVaccine ,0.9,0.5,Positive
4565,Here are some of the CovidVaccine vaccine Answers to some of the questions we are being asked most often through… ,0.5,0.5,Positive
4566,"With the aim of bolstering coranavirus vaccine manufacturing in Europe, Bayer AG commits to manufacturing CureVac’s… ",0.0,0.0,Neutral
4567,Effect of Chinese Coronavirus 🦠  or Chinese CovidVaccine 💉 ? 🤔 ,0.0,0.0,Neutral
4568,EXCLUSIVE: Covid vaccines ‘may have to be started from scratch’ as more variants expected - expert CovidUK… ,0.45,0.2,Positive
4569,"Great explainer video about the different types of vaccines

COVIDvaccine HerdImmunity ",0.675,0.4,Positive
4570,"As Vaccine Drive Lags, Serum Institute Sits on 55 Million Covishield Doses Awaiting Government's Call… ",0.0,0.0,Neutral
4571,After being extremely bearish about Tesla I can be bullish about CovidVaccine because the feds are finally doing t… ,1.0,-0.0625,Negative
4572,"This sucks: “Based on your risk profile, we believe you’re in line behind 23.0 million people across the United Sta… ",0.5,-0.35,Negative
4573,ProtectChicago biden has seen what a miserable job cities and states are doing. He is sending CovidVaccine throu… ,1.0,-1.0,Negative
4574,What people who criticise efficacy of AstraZeneca vaccine appear to miss is that it will be effective in driving d… ,0.8,0.6,Positive
4575,"Woohoo 🎉🎉🎉
I have appointments for the Covid vaccine, one tomorrow and the other next month. 
I can't believe how e… ",0.1875,-0.0625,Negative
4576," FFS How many of you LNP 🌰🥜 are there?
This is WAY beyond any misguided idea of freedom of speech… ",0.5,0.5,Positive
4577,The town I work for requested 1800 doses of the CovidVaccine but that was denied. They’ll get ‘up to 100 doses’ pe… ,0.0,0.0,Neutral
4578,"So, much use, it appears from tweets appearing in my feed, of the JCVI CovidVaccine 'local conditions' flexibility… ",0.1,0.1,Positive
4579,"""It's really a difficult one.""  Exploring using the 2nd dose as the 1st dose with the CovidVaccine ",0.5,-0.25,Negative
4580,Well duh! Why the hell do we need to get flu jabs every year unless a bloody virus mutates? Also the body's immune… ,0.75,-0.5875,Negative
4581,Tanzania's Health Minister has indicated that they're not going to procure CovidVaccine. She has encouraged citize… ,0.0,0.0,Neutral
4582,Now getting the feeling people are catching coronavirus as their immune systems now wrecked because of no social c… ,0.48333333333333334,0.29166666666666663,Positive
4583,"Does the CovidVaccine have a microchip? Does it alter my DNA? Have these questions, then here’s the answer 👇🏾 my a… ",0.0,0.0,Neutral
4584,Mum and dad are getting jabbed tomorrow CovidVaccine Pfizervaccine comeonengland,0.0,0.0,Neutral
4585,"Big props to our volunteer Krishna Arora, other COVIDvaccine administrators and older people in the community who… ",0.26944444444444443,0.013888888888888886,Positive
4586,Thank you to     and everyone who made it possible for Franklin County educator… ,1.0,0.0,Neutral
4587,"CovidVaccine Publix You need to put ""/"" at the end of the waiting room URL ( to be able t… ",0.625,0.5,Positive
4588," All who died with COVID died from COVID19. 

All who die from the CovidVaccine will die from...

Natural causes.",0.4,0.1,Positive
4589,"Coronavirus latest news: Single dose of Oxford covidvaccine prevents hospitalisation with Covid for 12 weeks, tri… ",0.5571428571428572,0.2142857142857143,Positive
4590,"NEW Q&amp;A from the Diakonia IHL Centre, Jerusalem. 
COVID-19 Vaccines for the Palestinian Population: Who is Responsi… ",0.45454545454545453,0.13636363636363635,Positive
4591,Digital Web It Solutions The digital platform service you with a good quantity of target audience which gives a boo… ,0.20000000000000004,0.2333333333333333,Positive
4592,The COVID-19 vaccine will always be available free of charge and the NHS will never ask you to share bank details t… ,0.6000000000000001,0.4,Positive
4593,"Spain has now administered 1,673,054 jabs of the Covid-19 vaccine (94.6% of doses received). 418,519 people have no… ",0.0,0.0,Neutral
4594,And the link is here to sign up in Dallas County:   CovidVaccine ,0.0,0.0,Neutral
4595,Scary and important   CovidRelief COVID19Fight CovidVaccine info ,1.0,-0.04999999999999999,Negative
4596,"To    by DeborahMeaden

""When do the new travel rules come in? Friends arriving fr… ",0.45454545454545453,0.13636363636363635,Positive
4597,Scary and important   CovidRelief COVID19Fight CovidVaccine info ,1.0,-0.04999999999999999,Negative
4598,"The UK government described this as good news for the world 
CovidVaccine AstraZeneca 
",0.6000000000000001,0.7,Positive
4599,Thank U  team Victoria 4 doing ScottyFromMarketting's job &amp; keeping Victorians safe. U still hold… ,0.5,0.5,Positive
4600,"Wow,  will have live Press Conf at 10.30pm, you have to admire his dedication to the Job 👍👍 👍… ",0.75,0.11818181818181818,Positive
4601,"Well today I have been jabbed! 💉😌
Absolutely amazed how quick and safe the vaccine center was. Very reassuring. Whe… ",0.45999999999999996,0.22666666666666666,Positive
4602," RE: ""something different that they should have done in the last 12 months""? 

LISTEN to pathology… ",0.3333333333333333,0.0,Neutral
4603,"This is my India -Jai Jawan Jai Kisan Jai Vigyan 
1.3 billion people 
270 million (Healthcare workers, frontline wo… ",0.0,0.0,Neutral
4604,"SlimyTories haven’t got a backbone between them. SnakeOil 

The Scottish Government are following official JCVI o… ",0.1,0.0,Neutral
4605,This leaflet is designed to tell you all you need to know about the CovidVaccine and features a brilliant video fr… ,1.0,0.9,Positive
4606,CVS pharmacies in Hamburg and Batavia are among a limited list of locations to begin CovidVaccine shots next week ,0.07142857142857142,-0.03571428571428571,Negative
4607,"Pleased that my dad (69, with a year of cancer treatment) is having his first jab today, but we are wondering where… ",0.6666666666666666,0.375,Positive
4608,"Publix CovidVaccine appointments
available online now! 
 ",0.4,0.5,Positive
4609,Matt Hancock reveals Contagion inspired UK vaccine strategy | nhs MattDamon Contagion covidvaccine covid19 ,0.0,0.0,Neutral
4610,  Why wouldn't high-risk EssentialWorkers get the CovidVaccine along with high-risk retirees?,0.0,0.0,Neutral
4611,"Some airplanes have secret bedrooms for flight crew. By the way, you don't need both engines to fly. FMF!
.
.
.… ",0.8,0.3,Positive
4612,HSE/South East Community healthcare vaccinaiton team members have returned to Sacre Cour Nursing Home Tipperary to… ,0.0,0.0,Neutral
4613,The world just got a little bit brighter today ❤️🌍 COVID19 CovidVaccine ,0.5,-0.1875,Negative
4614,Finally some data on CovidVaccine effect on transmission rates. Looks like good news. ,0.8,0.35,Positive
4615,"Vaccination team members from   have returned to St. Columba's Hospital, Thomastown today to ad… ",0.0,0.0,Neutral
4616,AstraZeneca vaccine cuts virus transmission: study - excellent news👍👍🥰 covidvaccine  ,1.0,1.0,Positive
4617,What do variants mean for the CovidVaccine? _ghss virologist _rasmussen says the swift production… ,0.6875,-0.3125,Negative
4618,This FAQ from the  is provided to help answer patient questions about COVID19 vaccines. Covidvaccine… ,0.0,0.0,Neutral
4619,Breakthrough! COVID19 CovidVaccine COVID19ireland COVID nasalspray 99.99% effective against transmission. The… ,0.8,0.6,Positive
4620,"HSE/South East Community Healthcare vaccination team members have returned to Knockeen Nursing Home, Wexford today… ",0.0,0.0,Neutral
4621,Do not open all Schools until ALL School staff are fully vaccinated with the CovidVaccine if you do it will only l… ,0.75,0.0,Neutral
4622,"HSE/South East Community Healthcare vaccination team members have returned to Carechoice Nursing Home, Abbeyside, D… ",0.0,0.0,Neutral
4623,"An interesting read CovidVaccine 

",0.5,0.5,Positive
4624," _LDF ""They estimated that people 35 to 49 accounted for 41% of the new COVID19 transmissions through m… ",0.45454545454545453,0.13636363636363635,Positive
4625,"APHNH requests private sector frontline workers to be included in vaccination drive 

 ",0.375,0.0,Neutral
4626,"Residents in all Shropshire, Telford and Wrekin older people’s care homes get first CovidVaccine. Read more here:… ",0.38888888888888884,0.3055555555555555,Positive
4627,"HSE/South East Community Healthcare vaccination team members have returned to Hillview Nursing Home, Carlow today… ",0.0,0.0,Neutral
4628,The  CovidVaccine 💉 appointment scheduling website just opened once again for appointment spots available t… ,0.4,0.4,Positive
4629,  No surprise this government did not give the CovidVaccine as a priority for autistic… ,0.0,0.0,Neutral
4630,CovidVaccine looking more appealing hey? ,0.5,0.5,Positive
4631,"More great news on the Oxford/AstraZeneca CovidVaccine 
➡️ highly effective 82.4% reduction in cases of COVID-19 d… ",0.6833333333333332,0.6333333333333333,Positive
4632,"As part of the vaccination programme for revenue, local administration and other frontline workers, the Nellore di… ",0.1875,-0.0625,Negative
4633,"2⃣0⃣,0⃣0⃣0⃣ vaccines administered! 💉👏🏻

A fantastic achievement for our vaccination team who have been working so h… ",0.9,0.4,Positive
4634,Some special school staff will be prioritised for Covid vaccine - _Seith reports from this morning's… ,0.5714285714285714,0.35714285714285715,Positive
4635,if you are shielding in NW London you do not need a letter to book a CovidVaccine appointment (see below) ,0.0,0.0,Neutral
4636,In the UK carers have higher priority -  why is this not the case there? Typical stoicism from my mum who… ,0.5,0.04166666666666667,Positive
4637,"IndiaFightsCorona 
COVIDVaccine
CovidFreeIndia
Unite2FightCorona

COVIDVaccination - Here is the information f… ",0.0,0.0,Neutral
4638,Stay home! I understand you’re fatigued. I get it. But we all have to do this together against this enemy. COVID19… ,0.0,0.0,Neutral
4639,"A pretty poor show on vaccine rollout in Catalonia.
I wonder if the regions were in charge if purchasing the own su… ",0.8666666666666667,0.15,Positive
4640,"It’s a medical experiment.

🐀💉🐀💉🐀💉🐀💉🐀
☠️☠️☠️☠️☠️☠️☠️☠️☠️

CovidVaccine",0.0,0.0,Neutral
4641,"There is no need to apply for the COVID-19 vaccine. The NHS are following a roll out plan.

When it is your turn,… ",0.1,0.0,Neutral
4642,CovidVaccine nothing to see here ,0.0,0.0,Neutral
4643,They don’t know if the 💉prevents transmission or not. It may cause cancer or immunological problems in a few years… ,0.1,-0.2,Negative
4644,"🔵 Myth Busting 🔵
We wanted to share some facts about the COVIDVaccine. MythBusting COVID19  … ",0.0,0.0,Neutral
4645,"If you are Muslim and offered the Covid vaccine, we would encourage you to take the offer. The vaccine does not con… ",0.0,0.0,Neutral
4646,"If you are Muslim and offered the Covid vaccine, we would encourage you to take the offer. The vaccine does not con… ",0.0,0.0,Neutral
4647,"If you are Muslim and offered the Covid vaccine, we would encourage you to take the offer. The vaccine does not con… ",0.0,0.0,Neutral
4648,"If you are Muslim and offered the Covid vaccine, we would encourage you to take the offer. The vaccine does not con… ",0.0,0.0,Neutral
4649,Only 25 doses of a Covid-19 vaccine have been administered across all low-income countries. Reminds us that this pa… ,1.0,0.0,Neutral
4650,"Community Pharmacy Teams across Derbyshire are now delivering Covid Vaccinations.

When you receive your appointmen… ",0.0,0.0,Neutral
4651,"-Why one server says she doesn't want the minimum wage to go to $15 per hour. 

-More Hoosiers are getting the… ",0.5,0.5,Positive
4652,"New on : disabled people must be included in COVID19 plans.

Relevant to *but written before* latest sta… ",0.6386363636363637,0.2090909090909091,Positive
4653,"So frustrated for my mum, who's 64 - she's been shielding with and caring for my dad for the past year but the time… ",0.225,-0.475,Negative
4654,Never understood how you could have chills without fever until now covidvaccine,0.0,0.0,Neutral
4655,I GOT THE COVID VACCINE SHOT  SO SHOULD YOU | Dr Sparsh Kumar | VLOG 38 |  via … ,0.0,0.0,Neutral
4656,"The / CovidVaccine may reduce transmission by 67%, a new study has suggested ",0.45454545454545453,0.13636363636363635,Positive
4657,Worldwide clinical trial with a vac.cine technology that’s never been licensed for use in humans before. They don’t… ,0.0,0.0,Neutral
4658,"WATCH: In the presence of  and , Punjab kicked off its CovidVaccine drive in Punjab Hous… ",0.0,0.0,Neutral
4659,🌍Equal &amp; global access to the CovidVaccine is key if we want a full recovery! But as we can see in this map from… ,0.5166666666666667,0.14583333333333334,Positive
4660,Covid Vaccination session inaugurated at Primary Health Center Thiksey by Honble Councillor Stanzin Chosphel.… ,0.3,0.15000000000000002,Positive
4661,"👍The European Medicines Agency (_News) has approved ’s vaccine for people from 18 years of age.

🧓T… ",0.0,0.0,Neutral
4662," CovidVaccine appts open at 6AM.

-Publix pharms in  (Yulee, Fernandina Beach) now included

-Publ… ",0.5,0.0,Neutral
4663,"The COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get t… ",0.45,0.25,Positive
4664,It’s not easy to convert homes into classrooms. But there are a few things you can do to get ready:… ,0.4666666666666667,-0.20833333333333334,Negative
4665,"Let normality return to life, one certificate at a time. CovidVaccine    . Qatar ha… ",0.0,0.0,Neutral
4666,"The COVIDVaccine is currently being offered to people most at risk from coronavirus.

When it's your turn to get t… ",0.45,0.25,Positive
4667,"I got my first dose of ! 🥳🥳🥳

____
COVID19 CovidVaccine ",0.3333333333333333,0.3125,Positive
4668,"Jeff Bezos is stepping down as Amazon's CEO, Andy Jassy to take over

CovidVaccineForPakistan CovidVaccine… ",0.2888888888888889,-0.15555555555555559,Negative
4669,Crazy thats the TikTok generation do some self obsessed video and not care about the world around you ! StaySafe… ,0.95,-0.6125,Negative
4670,"The FCHC Covid-19 online waitlist is OPEN! 
Visit  and click on the vaccine pop-up window to… ",0.5,0.0,Neutral
4671,"If you haven't seen it yet watch UK series Utopia released in 2013..About a flu virus, vaccine etc. Amazing what's… ",0.9,0.6000000000000001,Positive
4672,"Sir David Attenborough Says AntiVaxxers Are The ‘Ignorant’ Minority: 

vaccine COVID19 CovidVaccine",0.0,0.0,Neutral
4673,The latest report of the largest serological survey in Delhi so far indicates that the capital has reached near her… ,0.7666666666666666,0.2333333333333333,Positive
4674,"Samples of participants, from 5 years to 50 and above, were collected and tested!

 ",0.1,0.0,Neutral
4675,Many thanks to the wonderful amazing staff at Homerton Hospital this morning for gently... (very gently: needles st… ,0.7333333333333334,0.45999999999999996,Positive
4676,Heads up! At 6 a.m. today you can sign up for the CovidVaccine at  in Pasco &amp; Pinellas. More on the 💉 ⬇️ ,0.5,0.5,Positive
4677,"As of 1st February, the UK have the second best vaccine roll out in the world. 
The rest of Europe lagging behind m… ",0.3333333333333333,0.19999999999999998,Positive
4678,"Great COVIDVaccine messages from our community across SouthEastLondon -  

Please share 💙 -… ",0.75,0.8,Positive
4679,Join us in the fight against Covid19. We have various roles available in our vaccination programme. Take a look… ,0.45,0.2,Positive
4680,"Mum got the CovidVaccine yesterday, but dad is stuck in Italy, with no prospect of getting one any time soon. It's… ",0.0,0.0,Neutral
4681,"LargestVaccineDrive 

REMEMBER📢📢

It's extremely important to take both doses of CovidVaccine 

StayInformed… ",1.0,0.4,Positive
4682,Mum went for her CovidVaccine and the staff gave her an enthusiastic round of applause as she walked in 👏 She felt… ,0.65,0.19999999999999998,Positive
4683,"And if ever a movie is to be made on us, let it be titled:

'India: The Pharmacy of the world'

COVID19 COVID… ",0.0,0.0,Neutral
4684,. and  on logistical and resource challenges that Indian policymakers must address to ensure equ… ,0.0,0.0,Neutral
4685,A short blog focussing on the pharmacy aspects of the first CovidVaccine  given outside of clinical trails. Proud… ,0.22777777777777777,0.08333333333333333,Positive
4686,"So, it appears that  had reported that Captain Tom had had his 1st Covid jab, though all I heard yesterday… ",0.0,0.0,Neutral
4687," You can't deny us of our childrens lives!
You won't confine us without being on our sides!
Take the s… ",0.0,0.0,Neutral
4688,"Raising awareness amongst the country's most vulnerable.
Keep it up Phola team👏

MentalHealthAwareness… ",0.5,0.0,Neutral
4689,"Can my employer make me get a Covid-19 vaccine? 

City A.M. turned to Sarah Calderwood, a human resources and emplo… ",0.1,0.0,Neutral
4690,"A health worker has died 36 hours after being administered CovidVaccine in Jharkhand's Ranchi.
",0.0,0.0,Neutral
4691,"Study finds  shots drastically cut the transmission. Read more 👇

Coronavirus COVID19 COVIDVaccine 

",0.5,0.5,Positive
4692,"""We're going to have domestic capacity after this summer"" ~  LdnOnt COVID19 CovidVaccine ",0.1,0.0,Neutral
4693,"What’s happening in Myanmar ? Part 2
SaveMyanmar JusticeForMyanmar against_the_military COVID19 CovidVaccine… ",0.0,0.0,Neutral
4694,"   Or ""We're jabbing"" by Bob Marley?

r4today CovidVaccine 

",0.0,0.0,Neutral
4695,"The narrative is that if your country did not contribute to the development of the vaccine, then you pay more for t… ",0.5,0.5,Positive
4696,Before sunrise COVID19 CovidVaccine  ,0.0,0.0,Neutral
4697,  offered from the very beginning. The majority of testing centers in 🏴󠁧󠁢󠁳󠁣󠁴󠁿 set up by UK… ,0.3,0.2,Positive
4698,The gaslighting is strong Covidtesting Covid19 CovidVaccine gaslighting crazy ,0.8166666666666667,-0.08333333333333334,Negative
4699,Fake negative Covid test certificates are allowing people to circumvent travel checks blockchain CovidVaccine… ,0.7,-0.4,Negative
4700,"Is anyone working on a global blockchain based CovidVaccine passport solution?
",0.0,0.0,Neutral
4701,"Orthopaedic surgeon and associate medical director, Raymond Anakwe, discusses some of the myths circulating about t… ",0.0,0.0,Neutral
4702,"Looking for most recent covidvaccine findings, in particular Pfizer. Is there any info about transmission rates ou… ",0.3611111111111111,0.2222222222222222,Positive
4703," Amidst the fight still on with corona, after one long year on the front line honoured to be the benef… ",0.4,-0.05,Negative
4704,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4705,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4706,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4707,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4708,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4709,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4710,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4711,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4712,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4713,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4714,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4715,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4716,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4717,I had the pleasure of reading this on my shift at the Brighton centre.... _scft Covidvaccine Meaningful words… ,0.5,0.5,Positive
4718,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4719,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4720,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4721,"4 Layers - 2 x Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4722,CovidVaccine  - People living in developing &amp; least developed countries once again are facing the real and emergin… ,0.3333333333333333,9.25185853854297e-18,Positive
4723,"Just read  article below.
Takeaway is we could've had transmission reduction data from _tx, … ",0.0,0.0,Neutral
4724,"""The Oxford-AstraZeneca vaccine significantly reduces virus transmission and is highly protective after a single do… ",0.5430952380952381,0.15452380952380954,Positive
4725,A new study claims the Oxford-AstraZeneca vaccine significantly reduces virus transmission and is highly protective… ,0.6231818181818182,0.22378787878787879,Positive
4726,"Proud moment 
COVID19 CovidVaccine   ",1.0,0.8,Positive
4727,Okay....we can stop now...lol oldwomanbodyaches CovidVaccine,0.0,0.0,Neutral
4728,"CovidVaccine  If this report is true re-queue jumpers abusing the system, I hope that there is appropriate action… ",0.575,0.425,Positive
4729,One of the reasons why parents need to remove their children from the Federal School system that includes private s… ,0.375,0.0,Neutral
4730,Dose 1 of CovidVaccine done. Presuming the pox-ridden viralitic people handing bits of paper haven't given it to m… ,0.0,0.0,Neutral
4731," Hallo, the unroll you asked for: CovidVaccine Adverse Effects Database (VAERS): 133 people have DIED th… ",0.0,0.0,Neutral
4732,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4733,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4734,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4735,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4736,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4737,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4738,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4739,LetUsBackToAus aus govt open borders after july. bz  not able 2 provide vaccine to citizen and oth… ,0.5625,-0.125,Negative
4740,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4741,"As soon as I'm able once all high risk individuals who want it have theirs. 

COVID19 CovidVaccine COVID… ",0.5825,0.33,Positive
4742,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4743,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4744,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4745,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4746,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4747,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4748,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4749,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
4750,"4Layers - Non Woven Filter - No Foggy Glasses🦩Premium Face Masks
COVID19 Covid19UK coronavirus… ",0.0,0.0,Neutral
